repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
10,4,26.07,simetrico,32,22338888,4391800000,2000000,2.5432
10,5,25.11,assimetrico,512,34332716,4391800000,2000000,3.9087
10,5,26.07,assimetrico,512,35615316,4391800000,2000000,4.0548
10,6,25.11,assimetrico,32,43766756,4391800000,2000000,4.9828
10,6,26.07,assimetrico,32,42940700,4391800000,2000000,4.8887
10,7,25.11,simetrico,0,22955636,4391800000,2000000,2.6135
10,7,26.07,simetrico,0,24574440,4391800000,2000000,2.7978
10,8,25.11,assimetrico,24,49915756,4391800000,2000000,5.6828
10,8,26.07,assimetrico,24,47664936,4391800000,2000000,5.4266
10,9,25.11,simetrico,128,20589404,4391800000,2000000,2.3441
10,9,26.07,simetrico,128,22107800,4391800000,2000000,2.5169
10,10,25.11,simetrico,64,20662708,4391800000,2000000,2.3524
10,10,26.07,simetrico,64,22210584,4391800000,2000000,2.5286
10,11,25.11,simetrico,48,20568680,4391800000,2000000,2.3417
10,11,26.07,simetrico,48,22201476,4391800000,2000000,2.5276
10,12,25.11,assimetrico,96,35810676,4391800000,2000000,4.0770
10,12,26.07,assimetrico,96,46390960,4391800000,2000000,5.2815
10,13,25.11,assimetrico,48,42114952,4391800000,2000000,4.7947
10,13,26.07,assimetrico,48,43000936,4391800000,2000000,4.8956
10,14,25.11,assimetrico,16,47685748,4391800000,2000000,5.4290
10,14,26.07,assimetrico,16,47364900,4391800000,2000000,5.3924
10,15,25.11,simetrico,24,20672960,4391800000,2000000,2.3536
10,15,26.07,simetrico,24,24673044,4391800000,2000000,2.8090
10,16,25.11,assimetrico,256,34561736,4391800000,2000000,3.9348
10,16,26.07,assimetrico,256,37002724,4391800000,2000000,4.2127
10,17,25.11,assimetrico,64,41595356,4391800000,2000000,4.7356
10,17,26.07,assimetrico,64,45095908,4391800000,2000000,5.1341
10,18,25.11,simetrico,96,20686996,4391800000,2000000,2.3552
10,18,26.07,simetrico,96,22148500,4391800000,2000000,2.5216
10,19,25.11,simetrico,16,26064236,4391800000,2000000,2.9674
10,19,26.07,simetrico,16,24682504,4391800000,2000000,2.8101
10,20,25.11,simetrico,512,20604056,4391800000,2000000,2.3457
10,20,26.07,simetrico,512,22131340,4391800000,2000000,2.5196
11,1,25.11,simetrico,256,20626540,4391800000,2000000,2.3483
11,1,26.07,simetrico,256,22118096,4391800000,2000000,2.5181
11,2,25.11,simetrico,512,20600140,4391800000,2000000,2.3453
11,2,26.07,simetrico,512,22165836,4391800000,2000000,2.5235
11,3,25.11,assimetrico,0,48591972,4391800000,2000000,5.5321
11,3,26.07,assimetrico,0,48595448,4391800000,2000000,5.5325
11,4,25.11,assimetrico,48,42366896,4391800000,2000000,4.8234
11,4,26.07,assimetrico,48,41705004,4391800000,2000000,4.7481
11,5,25.11,simetrico,0,22943844,4391800000,2000000,2.6121
11,5,26.07,simetrico,0,24395888,4391800000,2000000,2.7774
11,6,25.11,assimetrico,96,36243724,4391800000,2000000,4.1263
