repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
8,2,26.07,simetrico,24,24688224,4391700000,2000000,2.8108
8,3,25.11,assimetrico,48,43238360,4391700000,2000000,4.9227
8,3,26.07,assimetrico,48,43239328,4391700000,2000000,4.9228
8,4,25.11,assimetrico,0,49682512,4391700000,2000000,5.6564
8,4,26.07,assimetrico,0,45452220,4391700000,2000000,5.1748
8,5,25.11,assimetrico,16,47380344,4391700000,2000000,5.3943
8,5,26.07,assimetrico,16,46783660,4391700000,2000000,5.3264
8,6,25.11,assimetrico,96,36134560,4391700000,2000000,4.1140
8,6,26.07,assimetrico,96,45844172,4391700000,2000000,5.2194
8,7,25.11,assimetrico,64,41279744,4391700000,2000000,4.6997
8,7,26.07,assimetrico,64,45417416,4391700000,2000000,5.1708
8,8,25.11,simetrico,96,20642644,4391700000,2000000,2.3502
8,8,26.07,simetrico,96,22188540,4391700000,2000000,2.5262
8,9,25.11,simetrico,256,20631292,4391700000,2000000,2.3489
8,9,26.07,simetrico,256,22189112,4391700000,2000000,2.5263
8,10,25.11,simetrico,16,25948164,4391700000,2000000,2.9542
8,10,26.07,simetrico,16,24745380,4391700000,2000000,2.8173
8,11,25.11,assimetrico,24,48677288,4391700000,2000000,5.5420
8,11,26.07,assimetrico,24,47120216,4391700000,2000000,5.3647
8,12,25.11,simetrico,32,20636176,4391700000,2000000,2.3495
8,12,26.07,simetrico,32,22206360,4391700000,2000000,2.5282
8,13,25.11,simetrico,0,23367212,4391700000,2000000,2.6604
8,13,26.07,simetrico,0,24393732,4391700000,2000000,2.7773
8,14,25.11,assimetrico,32,43354388,4391700000,2000000,4.9359
8,14,26.07,assimetrico,32,42913068,4391700000,2000000,4.8857
8,15,25.11,assimetrico,512,34431848,4391700000,2000000,3.9201
8,15,26.07,assimetrico,512,34491864,4391700000,2000000,3.9269
8,16,25.11,simetrico,48,20602384,4391700000,2000000,2.3456
8,16,26.07,simetrico,48,22180488,4391700000,2000000,2.5253
8,17,25.11,simetrico,64,20620248,4391700000,2000000,2.3476
8,17,26.07,simetrico,64,22153868,4391700000,2000000,2.5222
8,18,25.11,simetrico,512,20623152,4391700000,2000000,2.3480
8,18,26.07,simetrico,512,22249480,4391700000,2000000,2.5331
8,19,25.11,simetrico,128,20640268,4391700000,2000000,2.3499
8,19,26.07,simetrico,128,22206844,4391700000,2000000,2.5283
8,20,25.11,assimetrico,128,37343460,4391700000,2000000,4.2516
8,20,26.07,assimetrico,128,38492652,4391700000,2000000,4.3824
9,1,25.11,simetrico,16,26187436,4391700000,2000000,2.9815
9,1,26.07,simetrico,16,24672340,4391700000,2000000,2.8090
9,2,25.11,simetrico,96,20654700,4391700000,2000000,2.3516
9,2,26.07,simetrico,96,22134332,4391700000,2000000,2.5200
9,3,25.11,assimetrico,64,42752160,4391700000,2000000,4.8674
9,3,26.07,assimetrico,64,45315732,4391700000,2000000,5.1592
9,4,25.11,simetrico,512,20688536,4391700000,2000000,2.3554
9,4,26.07,simetrico,512,22243012,4391700000,2000000,2.5324
9,5,25.11,assimetrico,0,49907132,4391700000,2000000,5.6820
9,5,26.07,assimetrico,0,45180432,4391700000,2000000,5.1438
9,6,25.11,simetrico,256,20689284,4391700000,2000000,2.3555
9,6,26.07,simetrico,256,22211552,4391700000,2000000,2.5288
9,7,25.11,simetrico,24,20620732,4391700000,2000000,2.3477
9,7,26.07,simetrico,24,24689192,4391700000,2000000,2.8109
9,8,25.11,assimetrico,96,36393104,4391700000,2000000,4.1434
9,8,26.07,assimetrico,96,45909116,4391700000,2000000,5.2268
9,9,25.11,assimetrico,32,44417296,4391700000,2000000,5.0570
9,9,26.07,assimetrico,32,43246984,4391700000,2000000,4.9237
9,10,25.11,simetrico,64,20608676,4391700000,2000000,2.3463
9,10,26.07,simetrico,64,22190080,4391700000,2000000,2.5264
9,11,25.11,assimetrico,24,50578968,4391700000,2000000,5.7585
9,11,26.07,assimetrico,24,46888248,4391700000,2000000,5.3383
9,12,25.11,assimetrico,128,36878512,4391700000,2000000,4.1987
9,12,26.07,assimetrico,128,38996628,4391700000,2000000,4.4398
9,13,25.11,simetrico,128,20641808,4391700000,2000000,2.3501
9,13,26.07,simetrico,128,22267696,4391700000,2000000,2.5352
9,14,25.11,simetrico,48,20614044,4391700000,2000000,2.3469
9,14,26.07,simetrico,48,22224664,4391700000,2000000,2.5303
9,15,25.11,assimetrico,16,47037144,4391700000,2000000,5.3552
9,15,26.07,assimetrico,16,47593304,4391700000,2000000,5.4186
9,16,25.11,simetrico,32,20641104,4391700000,2000000,2.3500
9,16,26.07,simetrico,32,22165792,4391700000,2000000,2.5236
9,17,25.11,assimetrico,48,41940756,4391700000,2000000,4.7750
9,17,26.07,assimetrico,48,42635648,4391700000,2000000,4.8541
9,18,25.11,simetrico,0,23040600,4391700000,2000000,2.6232
9,18,26.07,simetrico,0,24617340,4391700000,2000000,2.8027
9,19,25.11,assimetrico,256,34696728,4391700000,2000000,3.9503
9,19,26.07,assimetrico,256,38366020,4391700000,2000000,4.3680
9,20,25.11,assimetrico,512,34642652,4391700000,2000000,3.9441
9,20,26.07,assimetrico,512,33194172,4391700000,2000000,3.7792
10,1,25.11,assimetrico,48,42683872,4391700000,2000000,4.8596
10,1,26.07,assimetrico,48,43331376,4391700000,2000000,4.9333
10,2,25.11,simetrico,512,20591296,4391700000,2000000,2.3443
10,2,26.07,simetrico,512,22134948,4391700000,2000000,2.5201
10,3,25.11,assimetrico,64,40033312,4391700000,2000000,4.5578
10,3,26.07,assimetrico,64,45288892,4391700000,2000000,5.1562
10,4,25.11,simetrico,64,20633932,4391700000,2000000,2.3492
10,4,26.07,simetrico,64,22266728,4391700000,2000000,2.5351
10,5,25.11,simetrico,48,20636880,4391700000,2000000,2.3495
10,5,26.07,simetrico,48,22189860,4391700000,2000000,2.5263
10,6,25.11,assimetrico,96,37661052,4391700000,2000000,4.2878
10,6,26.07,assimetrico,96,46813800,4391700000,2000000,5.3298
10,7,25.11,simetrico,24,20727960,4391700000,2000000,2.3599
10,7,26.07,simetrico,24,24681756,4391700000,2000000,2.8100
10,8,25.11,simetrico,256,20660728,4391700000,2000000,2.3522
10,8,26.07,simetrico,256,22240416,4391700000,2000000,2.5321
10,9,25.11,assimetrico,0,49489792,4391700000,2000000,5.6345
10,9,26.07,assimetrico,0,47461700,4391700000,2000000,5.4036
10,10,25.11,simetrico,128,20597940,4391700000,2000000,2.3451
10,10,26.07,simetrico,128,22152108,4391700000,2000000,2.5220
10,11,25.11,assimetrico,512,34520596,4391700000,2000000,3.9302
10,11,26.07,assimetrico,512,34974940,4391700000,2000000,3.9819
10,12,25.11,assimetrico,256,34933184,4391700000,2000000,3.9772
10,12,26.07,assimetrico,256,36102176,4391700000,2000000,4.1103
10,13,25.11,assimetrico,128,37441932,4391700000,2000000,4.2628
10,13,26.07,assimetrico,128,39057788,4391700000,2000000,4.4468
10,14,25.11,assimetrico,16,46369400,4391700000,2000000,5.2792
10,14,26.07,assimetrico,16,47131920,4391700000,2000000,5.3660
10,15,25.11,simetrico,32,20651224,4391700000,2000000,2.3512
10,15,26.07,simetrico,32,22220220,4391700000,2000000,2.5298
10,16,25.11,simetrico,16,25938660,4391700000,2000000,2.9531
10,16,26.07,simetrico,16,24654564,4391700000,2000000,2.8069
10,17,25.11,simetrico,0,22994708,4391700000,2000000,2.6180
10,17,26.07,simetrico,0,24426688,4391700000,2000000,2.7810
10,18,25.11,simetrico,96,20670936,4391700000,2000000,2.3534
10,18,26.07,simetrico,96,22201652,4391700000,2000000,2.5277
10,19,25.11,assimetrico,32,43973820,4391700000,2000000,5.0065
10,19,26.07,assimetrico,32,42925696,4391700000,2000000,4.8871
10,20,25.11,assimetrico,24,48766652,4391700000,2000000,5.5521
10,20,26.07,assimetrico,24,47130908,4391700000,2000000,5.3659
11,1,25.11,assimetrico,256,35210208,4391700000,2000000,4.0087
11,1,26.07,assimetrico,256,35636832,4391700000,2000000,4.0573
11,2,25.11,simetrico,32,20597324,4391700000,2000000,2.3450
11,2,26.07,simetrico,32,22180004,4391700000,2000000,2.5252
11,3,25.11,assimetrico,512,33891088,4391700000,2000000,3.8585
11,3,26.07,assimetrico,512,34477696,4391700000,2000000,3.9253
11,4,25.11,assimetrico,64,41306980,4391700000,2000000,4.7028
11,4,26.07,assimetrico,64,44799172,4391700000,2000000,5.1004
11,5,25.11,assimetrico,96,37001448,4391700000,2000000,4.2127
11,5,26.07,assimetrico,96,46201584,4391700000,2000000,5.2601
11,6,25.11,simetrico,96,20620688,4391700000,2000000,2.3477
11,6,26.07,simetrico,96,22155760,4391700000,2000000,2.5225
